id,message,label,platform,timestamp
3636,Who are you with? Send me a picture.Now. I saw you online. Call me at 9605945411,1,Twitter,2024-11-17T17:41:00
2948,"Sure, send me the file when you can. Also, did you get the documents?",0,Discord,2024-10-08T16:07:00
4428,Who are you with? Send me a picture.!!,1,Facebook,2024-11-26T19:51:00
4683,Why are you with them? Send location immediately.!!,1,Twitter,2024-10-28T00:58:00
577,"Sure, send me the file when you can. See you soon.",0,SMS,2024-11-08T15:02:00
4479,Why are you with them? Send location immediately.!!!,1,Discord,2024-11-06T15:21:00
3590,"I know you're there, why aren't you answering?I mean it.",1,Instagram,2024-10-31T21:46:00
2601,I'll check and update you tomorrow. Thanks!,0,Telegram,2024-11-07T20:50:00
1733,"Sounds good, talk later. See you soon.",0,Telegram,2024-10-28T19:47:00
408,"Thanks! See you this evening. - btw, call me.",0,SMS,2024-10-26T10:01:00
2852,"Sounds good, talk later. - btw, call me.",0,Twitter,2024-10-24T03:14:00
3426,Don't ignore me. Reply! I saw you online.,1,Telegram,2024-11-24T17:07:00
4003,Don't ignore me. Reply!I mean it. Where are you?,1,Instagram,2024-11-19T00:06:00
3447,Don't ignore me. Reply!Reply ASAP.,1,Facebook,2024-10-27T08:02:00
3151,Who are you with? Send me a picture.,1,Facebook,2024-10-23T16:11:00
2793,"Sounds good, talk later. Thanks!",0,Discord,2024-11-24T00:03:00
3742,Where are you? Reply now!!I mean it.,1,Facebook,2024-11-13T00:15:00
2622,Congrats on your achievement! Edited message. Happy to help whenever.,0,Instagram,2024-11-23T21:59:00
4836,"I saw you last night with him, tell me who he is.I mean it.",1,SMS,2024-11-24T02:06:00
3260,Who are you with? Send me a picture.Reply ASAP.,1,Instagram,2024-10-30T13:43:00
3964,Why did you block me? Answer me now!!! I saw you online.,1,Telegram,2024-11-03T16:29:00
1009,"Got it, I'll be there. Thanks!",0,Telegram,2024-10-25T10:03:00
1462,"Sure, send me the file when you can. See you soon.",0,SMS,2024-11-09T23:27:00
3896,"I saw you last night with him, tell me who he is.",1,SMS,2024-10-25T22:39:00
4075,Why did you block me? Answer me now!Reply ASAP.,1,SMS,2024-11-29T00:24:00
1380,"Hey, are we still on for later? Sent from mobile.",0,WhatsApp,2024-10-02T21:08:00
4188,"You were active 2 minutes ago, why didn't you respond???",1,WhatsApp,2024-10-04T23:02:00
4981,"I know you're there, why aren't you answering?Reply ASAP.",1,Twitter,2024-10-29T00:00:00
2714,"Sure, send me the file when you can. Sent from mobile.",0,Instagram,2024-10-21T11:42:00
2435,"Sure, send me the file when you can. - btw, call me.",0,Telegram,2024-10-23T09:09:00
2587,"Got it, I'll be there. Edited message. Let's reschedule if needed.",0,Twitter,2024-10-21T18:15:00
429,"No worries, take your time. Sent from mobile.",0,SMS,2024-10-03T11:44:00
4791,Why didn't you reply? I saw you online.,1,WhatsApp,2024-11-23T10:20:00
3425,Why are you with them? Send location immediately.!!1,1,SMS,2024-10-07T02:11:00
3805,Who are you with? Send me a picture.!!,1,Discord,2024-10-01T19:34:00
3817,If you don't reply I'll come to your house.Now. Where are you?,1,Discord,2024-11-10T04:48:00
4191,Who are you with? Send me a picture.??,1,WhatsApp,2024-10-22T17:56:00
1066,That's hilarious 😂,0,Twitter,2024-10-24T01:07:00
3713,Where are you? Reply now!!!!1,1,Discord,2024-10-14T07:29:00
211,That's hilarious 😂 Edited message.,0,SMS,2024-11-08T02:56:00
4131,Why didn't you reply? I saw you online.!!1,1,SMS,2024-10-26T15:46:00
2813,I'll check and update you tomorrow. Sent from mobile.,0,SMS,2024-10-11T05:04:00
3594,"I saw you last night with him, tell me who he is.Now.",1,Instagram,2024-11-05T16:53:00
4179,If you don't reply I'll come to your house.Now.,1,Facebook,2024-11-13T07:51:00
497,"That's hilarious 😂 - btw, call me.",0,Twitter,2024-10-17T05:23:00
1224,"No worries, take your time. - btw, call me.",0,SMS,2024-10-14T18:00:00
825,"Sounds good, talk later. - btw, call me.",0,Discord,2024-10-23T14:46:00
1478,"Got it, I'll be there. Edited message.",0,Twitter,2024-10-26T22:19:00
1860,"No worries, take your time.",0,WhatsApp,2024-11-25T23:15:00
2366,I'll check and update you tomorrow. Sent from mobile.,0,Telegram,2024-10-30T14:28:00
4455,Who are you with? Send me a picture.Reply ASAP. Reply me now!,1,Twitter,2024-11-21T01:21:00
2286,"Sounds good, talk later. Sent from mobile.",0,Instagram,2024-10-10T19:15:00
2102,"Happy to help, call me if needed. Edited message.",0,Facebook,2024-10-10T23:51:00
2599,"Happy to help, call me if needed. See you soon.",0,SMS,2024-11-09T19:12:00
2428,"Hey, are we still on for tomorrow? See you soon.",0,Telegram,2024-10-27T05:00:00
4405,"I saw you last night with him, tell me who he is.Reply ASAP. Where are you?",1,Discord,2024-11-13T04:26:00
1484,Thanks! See you this evening.,0,Facebook,2024-10-05T10:01:00
564,"Sure, send me the file when you can. Thanks!",0,Facebook,2024-10-12T14:02:00
4923,"You were active 2 minutes ago, why didn't you respond?I mean it.",1,Twitter,2024-11-27T12:49:00
2554,"No worries, take your time. Edited message.",0,Twitter,2024-11-17T18:32:00
2610,"Got it, I'll be there. Edited message.",0,Twitter,2024-10-28T02:21:00
1013,"Thanks! See you tomorrow. - btw, call me.",0,Discord,2024-10-29T00:57:00
3686,If you don't reply I'll come to your house.Reply ASAP.,1,Discord,2024-10-09T13:35:00
4162,"I saw you last night with him, tell me who he is.?? I saw you online. Call me at 9475222427",1,WhatsApp,2024-10-10T02:03:00
2233,"Sounds good, talk later. Thanks!",0,Twitter,2024-11-11T17:18:00
1244,Thanks! See you soon. Edited message.,0,Discord,2024-10-12T12:02:00
2636,"No worries, take your time. Sent from mobile.",0,SMS,2024-11-25T22:34:00
4992,Why did you block me? Answer me now!Reply ASAP.,1,Twitter,2024-10-25T04:36:00
554,Congrats on your achievement! Sent from mobile.,0,Instagram,2024-10-29T02:51:00
1089,I'll check and update you tomorrow. Sent from mobile.,0,SMS,2024-11-12T04:51:00
329,"Happy to help, call me if needed. See you soon.",0,Instagram,2024-10-18T17:19:00
3234,Don't ignore me. Reply!,1,Discord,2024-11-05T09:49:00
4401,Why are you with them? Send location immediately.Reply ASAP. Where are you? Call me at 9810010550,1,Telegram,2024-11-19T06:41:00
3088,Where are you? Reply now!!!!1,1,Instagram,2024-11-20T02:06:00
1130,"Sounds good, talk later. :)",0,SMS,2024-10-01T23:06:00
4856,If you don't reply I'll come to your house.Reply ASAP.,1,Twitter,2024-11-01T10:26:00
2583,"Got it, I'll be there. See you soon.",0,Facebook,2024-11-30T16:19:00
2833,"Congrats on your achievement! - btw, call me.",0,Twitter,2024-10-06T09:22:00
2847,"Sounds good, talk later. :)",0,Twitter,2024-11-06T08:50:00
3608,Who are you with? Send me a picture.I mean it. Where are you?,1,Discord,2024-10-24T20:56:00
925,"Sounds good, talk later. Happy to help whenever.",0,Discord,2024-10-08T23:54:00
4342,Don't ignore me. Reply!!!!,1,Instagram,2024-10-20T04:41:00
24,"Happy to help, call me if needed.",0,SMS,2024-11-30T02:05:00
4807,"I know you're there, why aren't you answering?Reply ASAP. Where are you?",1,WhatsApp,2024-10-05T19:28:00
4267,Where are you? Reply now!!??,1,SMS,2024-10-24T07:58:00
1314,"No worries, take your time.",0,WhatsApp,2024-10-13T19:34:00
2493,"Sure, send me the file when you can. Thanks!",0,Twitter,2024-11-12T06:49:00
2451,"Happy to help, call me if needed. - btw, call me.",0,Telegram,2024-11-10T19:37:00
2838,"I'll check and update you tomorrow. - btw, call me.",0,Telegram,2024-11-04T04:54:00
1786,"Sounds good, talk later. :)",0,WhatsApp,2024-10-16T18:47:00
2609,"Happy to help, call me if needed. Sent from mobile.",0,Telegram,2024-11-05T23:21:00
4746,If you don't reply I'll come to your house.Now.,1,Discord,2024-11-03T18:17:00
3314,"I saw you last night with him, tell me who he is.??",1,WhatsApp,2024-11-14T17:52:00
2114,"Got it, I'll be there. Edited message.",0,Instagram,2024-11-14T22:29:00
533,"That's hilarious 😂 - btw, call me.",0,Facebook,2024-11-28T18:32:00
1612,"That's hilarious 😂 - btw, call me.",0,Facebook,2024-10-06T22:56:00
754,"No worries, take your time. :)",0,Twitter,2024-10-03T11:15:00
3070,Why are you with them? Send location immediately.!!!,1,Discord,2024-11-05T20:08:00
2409,"Got it, I'll be there.",0,Twitter,2024-11-09T09:17:00
1545,I'll check and update you tomorrow. Thanks!,0,Twitter,2024-10-10T17:13:00
2026,"Sounds good, talk later.",0,Discord,2024-10-18T18:25:00
626,"Happy to help, call me if needed. Sent from mobile. Also, did you get the documents?",0,SMS,2024-10-13T08:53:00
2513,Thanks! See you tomorrow. See you soon.,0,Telegram,2024-10-10T23:56:00
3376,Why didn't you reply? I saw you online.Reply ASAP.,1,SMS,2024-11-05T07:39:00
837,"Congrats on your achievement! Also, did you get the documents?",0,Twitter,2024-11-01T02:29:00
4340,Where are you? Reply now!!Now. Call me at 9942041817,1,Instagram,2024-10-14T19:30:00
2350,"Thanks! See you next week. Also, did you get the documents?",0,Instagram,2024-11-28T23:59:00
411,"Sounds good, talk later. Also, did you get the documents?",0,Telegram,2024-11-15T20:09:00
3862,Why are you with them? Send location immediately.I mean it. I saw you online.,1,SMS,2024-10-10T04:13:00
49,That's hilarious 😂 :),0,Instagram,2024-10-29T17:45:00
273,I'll check and update you tomorrow. Sent from mobile.,0,Discord,2024-10-06T23:27:00
417,"Happy to help, call me if needed. Thanks!",0,WhatsApp,2024-10-11T13:17:00
4827,Why are you with them? Send location immediately.I mean it.,1,Facebook,2024-11-17T01:44:00
4920,Where are you? Reply now!!Reply ASAP.,1,Facebook,2024-10-03T21:54:00
1338,I'll check and update you tomorrow.,0,Telegram,2024-11-05T22:45:00
1831,"Sure, send me the file when you can. Happy to help whenever.",0,Instagram,2024-10-15T03:42:00
4045,Who are you with? Send me a picture.!!! I saw you online.,1,Discord,2024-11-21T03:56:00
2068,I'll check and update you tomorrow.,0,Facebook,2024-10-23T14:09:00
1966,"Sounds good, talk later. Sent from mobile.",0,Telegram,2024-10-21T20:15:00
1801,Congrats on your achievement! Edited message.,0,Facebook,2024-10-09T13:35:00
3853,If you don't reply I'll come to your house.??,1,SMS,2024-11-13T15:47:00
1736,"Sure, send me the file when you can. - btw, call me.",0,Twitter,2024-11-30T16:22:00
4021,Why didn't you reply? I saw you online.!!1,1,Telegram,2024-11-24T13:59:00
2028,"No worries, take your time. - btw, call me.",0,Instagram,2024-11-12T10:50:00
2130,"Got it, I'll be there. Edited message.",0,SMS,2024-10-31T20:38:00
3694,Why did you block me? Answer me now!Now.,1,Telegram,2024-10-09T21:56:00
2905,"Hey, are we still on for later? - btw, call me.",0,WhatsApp,2024-10-11T01:21:00
3178,Don't ignore me. Reply!Now.,1,SMS,2024-11-21T12:23:00
1629,"No worries, take your time. :) Also, did you get the documents?",0,WhatsApp,2024-10-15T13:24:00
1103,"Sure, send me the file when you can. - btw, call me.",0,Discord,2024-11-22T09:53:00
274,"Thanks! See you Monday. - btw, call me.",0,Instagram,2024-11-04T09:20:00
9,"Happy to help, call me if needed. Sent from mobile.",0,WhatsApp,2024-10-25T08:29:00
4818,"I saw you last night with him, tell me who he is.Now.",1,Twitter,2024-10-20T00:15:00
2750,"No worries, take your time. Sent from mobile.",0,WhatsApp,2024-11-04T09:14:00
2566,"Hey, are we still on for next week? Thanks!",0,Facebook,2024-10-07T04:35:00
642,"Sure, send me the file when you can. Sent from mobile.",0,SMS,2024-10-04T00:41:00
4205,Why are you with them? Send location immediately.Now. Where are you?,1,Telegram,2024-10-28T14:32:00
311,"Got it, I'll be there. Edited message.",0,Telegram,2024-10-24T01:25:00
1097,"Happy to help, call me if needed. Thanks!",0,Telegram,2024-11-25T17:05:00
1717,"Got it, I'll be there. Edited message.",0,Facebook,2024-10-12T07:41:00
1557,"Sure, send me the file when you can. Edited message.",0,Twitter,2024-11-10T11:45:00
4810,Where are you? Reply now!!!!1,1,Facebook,2024-10-22T02:43:00
1678,Congrats on your achievement!,0,Instagram,2024-11-14T17:00:00
2588,I'll check and update you tomorrow. See you soon.,0,Twitter,2024-11-12T21:35:00
1198,Thanks! See you tomorrow. :),0,Twitter,2024-11-19T20:48:00
1040,"Happy to help, call me if needed. See you soon. Also, did you get the documents?",0,Instagram,2024-10-08T16:06:00
1178,"No worries, take your time. Edited message.",0,Twitter,2024-11-01T00:03:00
4420,"I know you're there, why aren't you answering?I mean it.",1,SMS,2024-11-23T02:16:00
1232,"Happy to help, call me if needed. :)",0,Discord,2024-10-26T02:01:00
4183,Who are you with? Send me a picture.!!! Where are you?,1,Twitter,2024-11-13T21:09:00
4947,"I saw you last night with him, tell me who he is.?? Call me at 9164487807",1,Discord,2024-10-18T16:18:00
4442,"I saw you last night with him, tell me who he is.Now. Reply me now!",1,Facebook,2024-10-08T17:47:00
2360,"Got it, I'll be there. Let's reschedule if needed.",0,Twitter,2024-10-04T19:48:00
3057,"I know you're there, why aren't you answering?Now.",1,Telegram,2024-11-07T16:32:00
4426,Why didn't you reply? I saw you online.!!1,1,Facebook,2024-11-27T13:49:00
674,Congrats on your achievement! Sent from mobile.,0,Instagram,2024-10-19T14:11:00
3429,Who are you with? Send me a picture.!!,1,Facebook,2024-10-21T04:35:00
741,"Thanks! See you this evening. - btw, call me.",0,Telegram,2024-10-17T06:00:00
72,"Got it, I'll be there. - btw, call me.",0,SMS,2024-11-23T00:19:00
3171,Why did you block me? Answer me now!Now.,1,SMS,2024-10-15T04:49:00
2896,"Got it, I'll be there. :)",0,SMS,2024-11-28T19:13:00
3676,"I saw you last night with him, tell me who he is.!! I saw you online.",1,Twitter,2024-10-06T13:19:00
2433,Congrats on your achievement! See you soon.,0,SMS,2024-10-11T11:42:00
1112,"Happy to help, call me if needed. - btw, call me.",0,WhatsApp,2024-11-02T06:49:00
3412,"I saw you last night with him, tell me who he is.!!1",1,WhatsApp,2024-10-20T07:13:00
1324,"Sounds good, talk later. Sent from mobile.",0,Instagram,2024-11-01T16:48:00
904,"Sounds good, talk later.",0,Twitter,2024-11-11T22:50:00
812,"Hey, are we still on for Monday? :)",0,Facebook,2024-11-20T15:23:00
3994,"You were active 2 minutes ago, why didn't you respond?Now. I saw you online.",1,SMS,2024-11-05T10:47:00
1276,Thanks! See you later. Edited message.,0,Discord,2024-10-09T03:54:00
3148,Who are you with? Send me a picture.,1,Telegram,2024-10-22T18:35:00
3237,Why did you block me? Answer me now!Now. I saw you online.,1,Telegram,2024-10-03T11:20:00
1512,"Happy to help, call me if needed. Edited message.",0,Discord,2024-11-22T22:02:00
2483,"Got it, I'll be there. - btw, call me.",0,SMS,2024-11-26T13:41:00
3729,Why didn't you reply? I saw you online.I mean it. I saw you online.,1,Facebook,2024-11-30T18:11:00
2644,"Sounds good, talk later. - btw, call me.",0,Telegram,2024-10-14T19:42:00
1537,"Got it, I'll be there. - btw, call me.",0,Discord,2024-10-03T02:07:00
1108,That's hilarious 😂 See you soon.,0,Discord,2024-10-17T20:43:00
2563,That's hilarious 😂 :),0,Discord,2024-11-15T18:33:00
1329,"No worries, take your time. Sent from mobile.",0,Telegram,2024-11-28T17:28:00
1021,"Happy to help, call me if needed. See you soon.",0,Twitter,2024-11-14T11:31:00
455,"I'll check and update you tomorrow. - btw, call me. Also, did you get the documents?",0,Facebook,2024-11-19T17:52:00
4026,"You were active 2 minutes ago, why didn't you respond?!! I saw you online.",1,WhatsApp,2024-10-21T15:06:00
3296,Who are you with? Send me a picture. Reply me now!,1,Discord,2024-11-07T23:51:00
610,I'll check and update you tomorrow. Thanks!,0,Instagram,2024-11-19T02:31:00
4268,Where are you? Reply now!!,1,Twitter,2024-11-07T15:30:00
2104,"Hey, are we still on for later? - btw, call me.",0,SMS,2024-10-01T08:23:00
2814,"Hey, are we still on for later? Edited message. Let's reschedule if needed.",0,Discord,2024-11-07T17:52:00
177,"Happy to help, call me if needed. See you soon.",0,Facebook,2024-10-07T21:14:00
2251,I'll check and update you tomorrow. Edited message.,0,Instagram,2024-10-26T06:42:00
4527,Why didn't you reply? I saw you online.,1,WhatsApp,2024-11-30T12:29:00
1667,"Sounds good, talk later. Edited message.",0,Twitter,2024-10-11T16:33:00
2997,"Happy to help, call me if needed. See you soon.",0,Instagram,2024-11-16T08:59:00
687,Thanks! See you later. Sent from mobile.,0,WhatsApp,2024-11-10T02:13:00
2256,"Sounds good, talk later. Sent from mobile.",0,Instagram,2024-11-23T05:01:00
3609,Why are you with them? Send location immediately.Now.,1,WhatsApp,2024-10-28T05:03:00
3893,"I saw you last night with him, tell me who he is.!!!",1,Twitter,2024-10-11T06:00:00
3567,"I know you're there, why aren't you answering?",1,Facebook,2024-11-20T11:29:00
145,"Happy to help, call me if needed. Sent from mobile.",0,Telegram,2024-10-16T14:35:00
2177,I'll check and update you tomorrow. Edited message.,0,Telegram,2024-10-03T17:24:00
4132,Where are you? Reply now!!??,1,Twitter,2024-11-13T08:38:00
1213,Congrats on your achievement! Edited message.,0,WhatsApp,2024-10-17T16:39:00
4221,If you don't reply I'll come to your house.,1,WhatsApp,2024-11-20T15:40:00
1043,I'll check and update you tomorrow. :),0,WhatsApp,2024-10-04T20:23:00
1610,"No worries, take your time. Thanks! Also, did you get the documents?",0,Facebook,2024-11-29T04:17:00
2049,"Hey, are we still on for this evening? Edited message.",0,Instagram,2024-11-02T19:46:00
2650,"Hey, are we still on for soon?",0,Instagram,2024-10-14T08:07:00
3455,Don't ignore me. Reply!Reply ASAP.,1,Instagram,2024-11-24T15:07:00
3557,If you don't reply I'll come to your house.Now. I saw you online.,1,Twitter,2024-11-18T12:56:00
4395,"I saw you last night with him, tell me who he is.!!1",1,Telegram,2024-11-04T10:44:00
965,"I'll check and update you tomorrow. Edited message. Also, did you get the documents?",0,Discord,2024-10-09T18:57:00
1761,"Congrats on your achievement! - btw, call me.",0,Discord,2024-11-30T09:45:00
